ent_160421	rel_0492	ent_039603
ent_239831	rel_0448	ent_236469
ent_133120	rel_0448	ent_236424
ent_183769	rel_0448	ent_181395
ent_140730	rel_0492	ent_062906
ent_204374	rel_0492	ent_104019
ent_100535	rel_0492	ent_085939
ent_083168	rel_0492	ent_101973
ent_164320	rel_0492	ent_104633
ent_020522	rel_0492	ent_060089
ent_160421	rel_0492	ent_170916
ent_045779	rel_0492	ent_121625
ent_115590	rel_0492	ent_177598
ent_065832	rel_0459	ent_027906
ent_083168	rel_0492	ent_069944
ent_025267	rel_0492	ent_188467
ent_057351	rel_0492	ent_017104
ent_069786	rel_0448	ent_153030
ent_080170	rel_0492	ent_233449
ent_186221	rel_0492	ent_127739
ent_222204	rel_0492	ent_137442
ent_152653	rel_0492	ent_165634
ent_059931	rel_0492	ent_172515
ent_183769	rel_0448	ent_025731
ent_020522	rel_0492	ent_029247
ent_160421	rel_0492	ent_143499
ent_160421	rel_0492	ent_078049
ent_081769	rel_0448	ent_106895
ent_019569	rel_0492	ent_140644
ent_233923	rel_0492	ent_037600
ent_191466	rel_0492	ent_064679
ent_019233	rel_0492	ent_052559
ent_021033	rel_0492	ent_178374
ent_083168	rel_0492	ent_080491
ent_045500	rel_0492	ent_097865
ent_186221	rel_0492	ent_124820
ent_025509	rel_0448	ent_131790
ent_181210	rel_0492	ent_246406
ent_244955	rel_0492	ent_192392
ent_190013	rel_0492	ent_093098
ent_047957	rel_0492	ent_155790
ent_186221	rel_0492	ent_021172
ent_229107	rel_0492	ent_104633
ent_113031	rel_0492	ent_177598
ent_081283	rel_0492	ent_027495
ent_171985	rel_0492	ent_138914
ent_160421	rel_0492	ent_089311
ent_130141	rel_0492	ent_027495
ent_048586	rel_0492	ent_126225
ent_071523	rel_0492	ent_240894
ent_186221	rel_0492	ent_096340
ent_082028	rel_0492	ent_032339
ent_034201	rel_0492	ent_155790
ent_025267	rel_0492	ent_183253
ent_204940	rel_0448	ent_025320
ent_139190	rel_0492	ent_017104
ent_104559	rel_0492	ent_104019
ent_160421	rel_0492	ent_120404
ent_059960	rel_0448	ent_231083
ent_194106	rel_0492	ent_122432
ent_155622	rel_0492	ent_088303
ent_027808	rel_0492	ent_064679
ent_129720	rel_0492	ent_183667
ent_133742	rel_0492	ent_172515
ent_071523	rel_0492	ent_047874
ent_188982	rel_0492	ent_126225
ent_174239	rel_0492	ent_032005
ent_007898	rel_0492	ent_112747
ent_162734	rel_0492	ent_200311
ent_156183	rel_0492	ent_112747
ent_107559	rel_0492	ent_082592
ent_082566	rel_0448	ent_229652
ent_071523	rel_0492	ent_148949
ent_175121	rel_0492	ent_232814
ent_052230	rel_0492	ent_052559
ent_006349	rel_0342	ent_006962
ent_071523	rel_0492	ent_019554
ent_159400	rel_0492	ent_146829
ent_018323	rel_0492	ent_182377
ent_230278	rel_0492	ent_016716
ent_098939	rel_0492	ent_230072
ent_021033	rel_0492	ent_119630
ent_163869	rel_0448	ent_035010
ent_160421	rel_0492	ent_202656
ent_196307	rel_0039	ent_229679
ent_071523	rel_0492	ent_018088
ent_071523	rel_0492	ent_207071
ent_053649	rel_0492	ent_031454
ent_159400	rel_0492	ent_162471
ent_189607	rel_0492	ent_226996
ent_081069	rel_0110	ent_237195
ent_160421	rel_0492	ent_087026
ent_012314	rel_0492	ent_153991
ent_072600	rel_0492	ent_192130
ent_054999	rel_0492	ent_201721
ent_229410	rel_0448	ent_007846
ent_130424	rel_0492	ent_104633
ent_004422	rel_0492	ent_121860
ent_244450	rel_0492	ent_133620
ent_002277	rel_0448	ent_074512
ent_071523	rel_0492	ent_199538
ent_063222	rel_0492	ent_093199
ent_083168	rel_0492	ent_093352
ent_160421	rel_0492	ent_172041
ent_185224	rel_0492	ent_062906
ent_231159	rel_0492	ent_133620
ent_244643	rel_0492	ent_112747
ent_045764	rel_0492	ent_042507
ent_218185	rel_0492	ent_140644
ent_029724	rel_0492	ent_126225
ent_238892	rel_0492	ent_027495
ent_081631	rel_0492	ent_153991
ent_189607	rel_0492	ent_179973
ent_087293	rel_0492	ent_183667
ent_245686	rel_0039	ent_164557
ent_157816	rel_0492	ent_232814
ent_020436	rel_0492	ent_183667
ent_189607	rel_0492	ent_182683
ent_182368	rel_0492	ent_200477
ent_062185	rel_0492	ent_042109
ent_160421	rel_0492	ent_107736
ent_045349	rel_0492	ent_171391
ent_157864	rel_0492	ent_042507
ent_124445	rel_0492	ent_232814
ent_178185	rel_0448	ent_162158
ent_016328	rel_0448	ent_012663
ent_163248	rel_0110	ent_122291
ent_045950	rel_0492	ent_182377
ent_033976	rel_0492	ent_032005
ent_040437	rel_0492	ent_072074
ent_215557	rel_0492	ent_232814
ent_020522	rel_0492	ent_049663
ent_190415	rel_0492	ent_232814
ent_186221	rel_0492	ent_023712
ent_160421	rel_0492	ent_077084
ent_030516	rel_0492	ent_099472
ent_171375	rel_0492	ent_112747
ent_210465	rel_0492	ent_233449
ent_189272	rel_0492	ent_128099
ent_161928	rel_0492	ent_052559
ent_208736	rel_0492	ent_197425
ent_073248	rel_0492	ent_041589
ent_154995	rel_0448	ent_180508
ent_054252	rel_0492	ent_165634
ent_130439	rel_0492	ent_180759
ent_060709	rel_0492	ent_155790
ent_155372	rel_0492	ent_072074
ent_211579	rel_0448	ent_003408
ent_237914	rel_0492	ent_027495
ent_083168	rel_0492	ent_115141
ent_154744	rel_0039	ent_140486
ent_184670	rel_0492	ent_155790
ent_186285	rel_0492	ent_026473
ent_148615	rel_0492	ent_172515
ent_065136	rel_0492	ent_026610
ent_046787	rel_0492	ent_112730
ent_163248	rel_0110	ent_231776
ent_212403	rel_0492	ent_016716
ent_160421	rel_0492	ent_145108
ent_083676	rel_0448	ent_072865
ent_180838	rel_0492	ent_172515
ent_171583	rel_0492	ent_017104
ent_158544	rel_0492	ent_062906
ent_188982	rel_0492	ent_137442
ent_168323	rel_0492	ent_182377
ent_195205	rel_0492	ent_188711
ent_217384	rel_0110	ent_103956
ent_181622	rel_0492	ent_121625
ent_183769	rel_0448	ent_166500
ent_089147	rel_0448	ent_209279
ent_048448	rel_0492	ent_119109
ent_127061	rel_0492	ent_037600
ent_154241	rel_0492	ent_112747
ent_183769	rel_0448	ent_202098
ent_073022	rel_0492	ent_151216
ent_054861	rel_0459	ent_050537
ent_233191	rel_0492	ent_182377
ent_189607	rel_0492	ent_143260
ent_152623	rel_0492	ent_172515
ent_073248	rel_0492	ent_133632
ent_071523	rel_0492	ent_137150
ent_152448	rel_0492	ent_155790
ent_049431	rel_0492	ent_200311
ent_243234	rel_0110	ent_225468
ent_217084	rel_0492	ent_026610
ent_103286	rel_0492	ent_052559
ent_132524	rel_0492	ent_171391
ent_245349	rel_0448	ent_128990
ent_183769	rel_0448	ent_193367
ent_014312	rel_0492	ent_085939
ent_124782	rel_0492	ent_032005
ent_071523	rel_0492	ent_205982
ent_145520	rel_0492	ent_017104
ent_002530	rel_0492	ent_133620
ent_179543	rel_0492	ent_153991
ent_045348	rel_0492	ent_155790
ent_124113	rel_0492	ent_180759
ent_235724	rel_0492	ent_241447
ent_234373	rel_0110	ent_009923
ent_009239	rel_0492	ent_177598
ent_016864	rel_0492	ent_027495
ent_008944	rel_0448	ent_161138
ent_160827	rel_0492	ent_137442
ent_049830	rel_0492	ent_182377
ent_144248	rel_0492	ent_183667
ent_115210	rel_0492	ent_183667
ent_075879	rel_0110	ent_179812
ent_183769	rel_0448	ent_082767
ent_136826	rel_0492	ent_107477
ent_094238	rel_0448	ent_031171
ent_144625	rel_0492	ent_062906
ent_073022	rel_0492	ent_030114
ent_020616	rel_0492	ent_122432
ent_068572	rel_0492	ent_093199
ent_071523	rel_0492	ent_247013
ent_083168	rel_0492	ent_225380
ent_211654	rel_0448	ent_094365
ent_071523	rel_0492	ent_033453
ent_073248	rel_0492	ent_015832
ent_174539	rel_0492	ent_232814
ent_159895	rel_0492	ent_104019
ent_230927	rel_0459	ent_080174
ent_103999	rel_0492	ent_246406
ent_081021	rel_0492	ent_176853
ent_021033	rel_0492	ent_032943
ent_154360	rel_0492	ent_062906
ent_176150	rel_0492	ent_064679
ent_181597	rel_0492	ent_176853
ent_037946	rel_0492	ent_102619
ent_189607	rel_0492	ent_126670
ent_154570	rel_0448	ent_096126
ent_113622	rel_0110	ent_083768
ent_046398	rel_0492	ent_062906
ent_073472	rel_0492	ent_126225
ent_160421	rel_0492	ent_230240
ent_120588	rel_0492	ent_085939
ent_160421	rel_0492	ent_122184
ent_073598	rel_0492	ent_138914
ent_138417	rel_0492	ent_017104
ent_195973	rel_0492	ent_112747
ent_151171	rel_0492	ent_188711
ent_160421	rel_0492	ent_198971
ent_020522	rel_0492	ent_225522
ent_024818	rel_0492	ent_112747
ent_193057	rel_0492	ent_085939
ent_014469	rel_0492	ent_155790
ent_175511	rel_0342	ent_104251
ent_056428	rel_0459	ent_157000
ent_111926	rel_0492	ent_229252
ent_191694	rel_0448	ent_039085
ent_043750	rel_0492	ent_027495
ent_107559	rel_0492	ent_231093
ent_189607	rel_0492	ent_160949
ent_213855	rel_0492	ent_177598
ent_233746	rel_0492	ent_072074
ent_160421	rel_0492	ent_119390
ent_190013	rel_0492	ent_011667
ent_053589	rel_0492	ent_138914
ent_160421	rel_0492	ent_160377
ent_160400	rel_0039	ent_077793
ent_097038	rel_0492	ent_122412
ent_010149	rel_0448	ent_051645
ent_186221	rel_0492	ent_144463
ent_102775	rel_0492	ent_062906
ent_066797	rel_0448	ent_050194
ent_089388	rel_0492	ent_182377
ent_160421	rel_0492	ent_041834
ent_215698	rel_0492	ent_012490
ent_051407	rel_0492	ent_027495
ent_186221	rel_0492	ent_151037
ent_160421	rel_0492	ent_010064
ent_160421	rel_0492	ent_105627
ent_182713	rel_0492	ent_188711
ent_214310	rel_0492	ent_112747
ent_160421	rel_0492	ent_003575
ent_128623	rel_0492	ent_085939
ent_001369	rel_0492	ent_003694
ent_116272	rel_0492	ent_116819
ent_165304	rel_0448	ent_012392
ent_198265	rel_0492	ent_126225
ent_053649	rel_0492	ent_192614
ent_147666	rel_0492	ent_072074
ent_048037	rel_0492	ent_165634
ent_183769	rel_0448	ent_237404
ent_046787	rel_0492	ent_022809
ent_046388	rel_0492	ent_198037
ent_195267	rel_0492	ent_072074
ent_004284	rel_0492	ent_200311
ent_106125	rel_0492	ent_200311
ent_159807	rel_0492	ent_182377
ent_208604	rel_0492	ent_192392
ent_152800	rel_0448	ent_033034
ent_071523	rel_0492	ent_076696
ent_183769	rel_0448	ent_179400
ent_159400	rel_0492	ent_047083
ent_013184	rel_0492	ent_200375
ent_202526	rel_0492	ent_155790
ent_021572	rel_0110	ent_140103
ent_074421	rel_0110	ent_230411
ent_004422	rel_0492	ent_091707
ent_071523	rel_0492	ent_248251
ent_009408	rel_0492	ent_116819
ent_073248	rel_0492	ent_136788
ent_246459	rel_0448	ent_225295
ent_016275	rel_0492	ent_122412
ent_083168	rel_0492	ent_161028
ent_228558	rel_0492	ent_126225
ent_071523	rel_0492	ent_147154
ent_186285	rel_0492	ent_116091
ent_035274	rel_0492	ent_200477
ent_178266	rel_0110	ent_134400
ent_045536	rel_0448	ent_062221
ent_186221	rel_0492	ent_223438
ent_037822	rel_0492	ent_036462
ent_120268	rel_0492	ent_112747
ent_207629	rel_0492	ent_172515
ent_013076	rel_0492	ent_003694
ent_107559	rel_0492	ent_190554
ent_092140	rel_0492	ent_155790
ent_006536	rel_0492	ent_183667
ent_189607	rel_0492	ent_076843
ent_025261	rel_0448	ent_086329
ent_186221	rel_0492	ent_236025
ent_002630	rel_0492	ent_155790
ent_019808	rel_0448	ent_043339
ent_189607	rel_0492	ent_117220
ent_160421	rel_0492	ent_191580
ent_194956	rel_0492	ent_100009
ent_048893	rel_0492	ent_138914
ent_071523	rel_0492	ent_081251
ent_160421	rel_0492	ent_131821
ent_160421	rel_0492	ent_123221
ent_089792	rel_0459	ent_068250
ent_072028	rel_0448	ent_209782
ent_087193	rel_0492	ent_062906
ent_112216	rel_0039	ent_112001
ent_173027	rel_0492	ent_027495
ent_208727	rel_0448	ent_093142
ent_187929	rel_0492	ent_062906
ent_073248	rel_0492	ent_156163
ent_130439	rel_0492	ent_016716
ent_071523	rel_0492	ent_050208
ent_014999	rel_0039	ent_167157
ent_195568	rel_0492	ent_112747
ent_075431	rel_0448	ent_172487
ent_095044	rel_0492	ent_140644
ent_008570	rel_0492	ent_172515
ent_238635	rel_0492	ent_172515
ent_118172	rel_0492	ent_062906
ent_213952	rel_0448	ent_048355
ent_026011	rel_0492	ent_200311
ent_037732	rel_0039	ent_127974
ent_246541	rel_0492	ent_104019
ent_189607	rel_0492	ent_178601
ent_183769	rel_0448	ent_247722
ent_046388	rel_0492	ent_102106
ent_195758	rel_0039	ent_009290
ent_101556	rel_0448	ent_178896
ent_239588	rel_0492	ent_062906
ent_231553	rel_0492	ent_052559
ent_151028	rel_0342	ent_133316
ent_061287	rel_0492	ent_183667
ent_072951	rel_0492	ent_016716
ent_183769	rel_0448	ent_172867
ent_039962	rel_0492	ent_233449
ent_096164	rel_0492	ent_192130
ent_160421	rel_0492	ent_047169
ent_141351	rel_0492	ent_165634
ent_239459	rel_0492	ent_104019
ent_020522	rel_0492	ent_169790
ent_116859	rel_0492	ent_085939
ent_153094	rel_0492	ent_165634
ent_189607	rel_0492	ent_111581
ent_165719	rel_0492	ent_122432
ent_138257	rel_0492	ent_032339
ent_168869	rel_0492	ent_172515
ent_073248	rel_0492	ent_102667
ent_189607	rel_0492	ent_035628
ent_190013	rel_0492	ent_195551
ent_022777	rel_0492	ent_017104
ent_185585	rel_0492	ent_153991
ent_197060	rel_0492	ent_200311
ent_140194	rel_0492	ent_200311
ent_132592	rel_0448	ent_218534
ent_063979	rel_0448	ent_033646
ent_099161	rel_0492	ent_183667
ent_077281	rel_0492	ent_037600
ent_104559	rel_0492	ent_182377
ent_204694	rel_0492	ent_035042
ent_160421	rel_0492	ent_137502
ent_231753	rel_0459	ent_022564
ent_189607	rel_0492	ent_240163
ent_139820	rel_0492	ent_042169
ent_133558	rel_0448	ent_199736
ent_159400	rel_0492	ent_124139
ent_215514	rel_0448	ent_243214
ent_066797	rel_0448	ent_149799
ent_097847	rel_0492	ent_165634
ent_241238	rel_0448	ent_048355
ent_115487	rel_0448	ent_108464
ent_129183	rel_0492	ent_200477
ent_013184	rel_0492	ent_194169
ent_071523	rel_0492	ent_159148
ent_066797	rel_0448	ent_117598
ent_191329	rel_0492	ent_155790
ent_066797	rel_0448	ent_181379
ent_160421	rel_0492	ent_194840
ent_135839	rel_0492	ent_062906
ent_127855	rel_0492	ent_042169
ent_021033	rel_0492	ent_168351
ent_186221	rel_0492	ent_182775
ent_089157	rel_0448	ent_168167
ent_248794	rel_0492	ent_140644
ent_189607	rel_0492	ent_086019
ent_109059	rel_0448	ent_230965
ent_160421	rel_0492	ent_243816
ent_193165	rel_0492	ent_100009
ent_063478	rel_0492	ent_042507
ent_183769	rel_0448	ent_218787
ent_108341	rel_0448	ent_068172
ent_040021	rel_0448	ent_141603
ent_229528	rel_0492	ent_072074
ent_236366	rel_0492	ent_200477
ent_191547	rel_0492	ent_200311
ent_183769	rel_0448	ent_136468
ent_167417	rel_0492	ent_197425
ent_245843	rel_0492	ent_140644
ent_097819	rel_0492	ent_104019
ent_074367	rel_0492	ent_072074
ent_178722	rel_0448	ent_077689
ent_089502	rel_0492	ent_203285
ent_035395	rel_0492	ent_182377
ent_021551	rel_0492	ent_232814
ent_021033	rel_0492	ent_004778
ent_153972	rel_0448	ent_052113
ent_200229	rel_0492	ent_155790
ent_237233	rel_0448	ent_096414
ent_087450	rel_0492	ent_104019
ent_081421	rel_0492	ent_017104
ent_057390	rel_0492	ent_138914
ent_196298	rel_0492	ent_247061
ent_071523	rel_0492	ent_107243
ent_160421	rel_0492	ent_107722
ent_013486	rel_0492	ent_128099
ent_189607	rel_0492	ent_160889
ent_218706	rel_0492	ent_138914
ent_090685	rel_0448	ent_104268
ent_073248	rel_0492	ent_181387
ent_220501	rel_0039	ent_141962
ent_228564	rel_0492	ent_104019
ent_006340	rel_0492	ent_032005
ent_004587	rel_0492	ent_165634
ent_132071	rel_0492	ent_176853
ent_162702	rel_0492	ent_097865
ent_186221	rel_0492	ent_018794
ent_071523	rel_0492	ent_077301
ent_071523	rel_0492	ent_232901
ent_152653	rel_0492	ent_122432
ent_061762	rel_0492	ent_188711
ent_183769	rel_0448	ent_042284
ent_184607	rel_0492	ent_188711
ent_071523	rel_0492	ent_071120
ent_015701	rel_0492	ent_030205
ent_239842	rel_0492	ent_104019
ent_154447	rel_0492	ent_122432
ent_242818	rel_0492	ent_122432
ent_050352	rel_0459	ent_126161
ent_071523	rel_0492	ent_095285
ent_198138	rel_0492	ent_104633
ent_071523	rel_0492	ent_175154
ent_022162	rel_0492	ent_119109
ent_189607	rel_0492	ent_234289
ent_125181	rel_0492	ent_165634
ent_249267	rel_0492	ent_201721
ent_082312	rel_0492	ent_032005
ent_156888	rel_0492	ent_017104
ent_080374	rel_0492	ent_188711
ent_061357	rel_0492	ent_032005
ent_032340	rel_0448	ent_020186
ent_020522	rel_0492	ent_175229
ent_186285	rel_0492	ent_159592
ent_046388	rel_0492	ent_227557
ent_094783	rel_0448	ent_086734
ent_189607	rel_0492	ent_172358
ent_230259	rel_0448	ent_057995
ent_183769	rel_0448	ent_212101
ent_176522	rel_0492	ent_188711
ent_243844	rel_0492	ent_112747
ent_002647	rel_0492	ent_032339
ent_238740	rel_0492	ent_215657
ent_071523	rel_0492	ent_035237
ent_187681	rel_0492	ent_104633
ent_196307	rel_0039	ent_074323
ent_187537	rel_0492	ent_171391
ent_036407	rel_0492	ent_172515
ent_025178	rel_0492	ent_177598
ent_019379	rel_0492	ent_064679
ent_189607	rel_0492	ent_080988
ent_124489	rel_0492	ent_200311
ent_097044	rel_0492	ent_155790
ent_210822	rel_0110	ent_042347
ent_215302	rel_0492	ent_188711
ent_131825	rel_0492	ent_032339
ent_189624	rel_0492	ent_133620
ent_189607	rel_0492	ent_017987
ent_020522	rel_0492	ent_041233
ent_234294	rel_0492	ent_183667
ent_188944	rel_0492	ent_032005
ent_083168	rel_0492	ent_154489
ent_001190	rel_0492	ent_104019
ent_071523	rel_0492	ent_201219
ent_107078	rel_0492	ent_085939
ent_073248	rel_0492	ent_175302
ent_059953	rel_0492	ent_016716
ent_097455	rel_0448	ent_159858
ent_038984	rel_0492	ent_138914
ent_202801	rel_0448	ent_213629
ent_046787	rel_0492	ent_094897
ent_211258	rel_0492	ent_247872
ent_115906	rel_0492	ent_172515
ent_220193	rel_0492	ent_128099
ent_116795	rel_0492	ent_112747
ent_220403	rel_0492	ent_172515
ent_073563	rel_0492	ent_042507
ent_188273	rel_0492	ent_192392
ent_189607	rel_0492	ent_211912
ent_185343	rel_0492	ent_097865
